,Week,Season,Home_team,Away_team,Home_wins,Home_losses,Away_wins,Away_losses,Home_win,Home_ppg_for,Away_ppg_for,Home_ppg_against,Away_ppg_against,Home_ypg_for,Away_ypg_for,Home_ypg_against,Away_ypg_against,Home_TO_for_total,Away_TO_for_total,Home_TO_against_total,Away_TO_against_total,Home_TO_diff,Away_TO_diff
0,7,2017,SFO,DAL,0,6,2,3,0,18.833333333333332,25.0,24.333333333333332,26.4,321.3333333333333,356.2,375.1666666666667,339.8,7.0,7.0,8.0,4.0,-1.0,3.0
0,7,2017,PIT,CIN,4,2,2,3,1,19.666666666666668,16.8,17.0,16.6,349.6666666666667,311.0,272.0,262.8,10.0,11.0,8.0,4.0,2.0,7.0
0,7,2017,LAC,DEN,2,4,3,2,1,19.333333333333332,21.6,21.833333333333332,19.4,345.1666666666667,355.4,338.5,261.8,7.0,9.0,6.0,4.0,1.0,5.0
0,7,2017,NYG,SEA,1,5,3,2,0,17.5,22.0,22.0,17.4,316.3333333333333,337.6,371.8333333333333,330.0,6.0,5.0,6.0,9.0,0.0,-4.0
0,7,2017,NWE,ATL,4,2,3,2,1,28.666666666666668,24.2,26.5,21.8,412.0,378.4,440.6666666666667,312.4,5.0,7.0,8.0,3.0,-3.0,4.0
0,7,2017,PHI,WAS,5,1,3,2,1,27.5,23.4,20.333333333333332,22.6,383.1666666666667,374.2,339.1666666666667,316.0,7.0,9.0,11.0,8.0,-4.0,1.0
0,8,2017,BAL,MIA,3,4,4,2,1,18.571428571428573,15.333333333333334,21.142857142857142,18.666666666666668,277.57142857142856,261.8333333333333,334.57142857142856,308.1666666666667,12.0,8.0,15.0,6.0,-3.0,2.0
0,8,2017,CLE,MIN,0,7,5,2,0,14.714285714285714,20.857142857142858,24.142857142857142,17.0,304.85714285714283,356.14285714285717,304.7142857142857,283.0,19.0,7.0,8.0,8.0,11.0,-1.0
0,8,2017,BUF,OAK,4,2,3,4,1,19.833333333333332,22.142857142857142,16.833333333333332,22.285714285714285,298.6666666666667,310.7142857142857,343.1666666666667,360.57142857142856,3.0,7.0,13.0,5.0,-10.0,2.0
0,8,2017,NYJ,ATL,3,4,3,3,0,19.571428571428573,21.333333333333332,23.0,22.0,312.0,372.5,357.85714285714283,327.5,13.0,7.0,11.0,3.0,2.0,4.0
0,8,2017,CIN,IND,2,4,2,5,1,16.333333333333332,17.0,18.666666666666668,31.714285714285715,289.0,291.2857142857143,289.0,425.42857142857144,13.0,9.0,4.0,10.0,9.0,-1.0
0,8,2017,TAM,CAR,2,4,4,3,0,24.166666666666668,18.714285714285715,25.166666666666668,19.857142857142858,392.5,319.14285714285717,408.5,261.85714285714283,9.0,13.0,9.0,4.0,0.0,9.0
0,8,2017,PHI,SFO,6,1,0,7,1,28.428571428571427,17.571428571428573,20.857142857142858,26.571428571428573,381.42857142857144,316.85714285714283,339.85714285714283,393.14285714285717,8.0,10.0,12.0,8.0,-4.0,2.0
0,8,2017,NWE,LAC,5,2,3,4,1,27.857142857142858,19.571428571428573,23.714285714285715,18.714285714285715,410.7142857142857,330.42857142857144,426.7142857142857,326.0,5.0,7.0,8.0,9.0,-3.0,-2.0
0,8,2017,NOR,CHI,4,2,3,4,1,28.5,17.428571428571427,22.166666666666668,21.571428571428573,391.0,284.85714285714283,351.0,301.2857142857143,5.0,14.0,10.0,9.0,-5.0,5.0
0,8,2017,SEA,HOU,4,2,3,3,1,22.333333333333332,29.5,15.666666666666666,24.5,352.1666666666667,343.8333333333333,304.5,310.5,6.0,9.0,10.0,10.0,-4.0,-1.0
0,8,2017,WAS,DAL,3,3,3,3,0,23.5,27.5,24.5,23.666666666666668,369.1666666666667,380.3333333333333,325.1666666666667,331.5,10.0,7.0,9.0,7.0,1.0,0.0
0,8,2017,DET,PIT,3,3,5,2,0,26.833333333333332,21.0,24.833333333333332,16.571428571428573,298.0,359.7142857142857,338.5,258.7142857142857,8.0,10.0,14.0,10.0,-6.0,0.0
0,8,2017,KAN,DEN,5,2,3,3,1,29.571428571428573,18.0,23.0,19.666666666666668,392.42857142857144,338.0,396.2857142857143,258.5,1.0,12.0,8.0,4.0,-7.0,8.0
0,9,2017,NYJ,BUF,3,5,5,2,1,19.625,21.857142857142858,23.25,16.428571428571427,307.875,303.2857142857143,361.375,346.57142857142856,14.0,3.0,13.0,17.0,1.0,-14.0
0,9,2017,PHI,DEN,7,1,3,4,1,29.0,18.142857142857142,19.5,21.0,371.75,341.7142857142857,327.125,261.0,9.0,17.0,14.0,6.0,-5.0,11.0
0,9,2017,NYG,LAR,1,6,5,2,0,16.0,30.285714285714285,22.285714285714285,19.714285714285715,296.42857142857144,369.14285714285717,379.42857142857144,328.14285714285717,7.0,12.0,7.0,12.0,0.0,0.0
0,9,2017,TEN,BAL,4,3,4,4,1,22.571428571428573,21.25,24.714285714285715,18.5,326.42857142857144,279.75,329.42857142857144,317.25,10.0,12.0,10.0,17.0,0.0,-5.0
0,9,2017,NOR,TAM,5,2,2,5,1,27.285714285714285,21.142857142857142,20.714285714285715,24.0,390.42857142857144,376.2857142857143,344.7142857142857,386.42857142857144,7.0,12.0,11.0,10.0,-4.0,2.0
0,9,2017,CAR,ATL,5,3,4,3,1,18.5,21.857142857142858,17.75,21.714285714285715,311.0,374.42857142857144,264.0,320.57142857142856,14.0,9.0,7.0,4.0,7.0,5.0
0,9,2017,JAX,CIN,4,3,3,4,1,26.142857142857142,17.428571428571427,15.714285714285714,19.285714285714285,361.57142857142856,287.14285714285717,300.2857142857143,295.0,8.0,15.0,16.0,5.0,-8.0,10.0
0,9,2017,HOU,IND,3,4,2,6,0,30.714285714285715,17.75,26.857142857142858,30.75,367.42857142857144,296.25,334.57142857142856,406.75,12.0,10.0,11.0,12.0,1.0,-2.0
0,9,2017,SEA,WAS,5,2,3,4,0,25.0,22.857142857142858,18.857142857142858,25.714285714285715,370.2857142857143,357.14285714285717,333.7142857142857,322.57142857142856,7.0,13.0,13.0,10.0,-6.0,3.0
0,9,2017,SFO,ARI,0,8,3,4,0,16.625,17.0,27.375,27.285714285714285,307.0,333.14285714285717,382.0,352.42857142857144,12.0,11.0,9.0,7.0,3.0,4.0
0,9,2017,DAL,KAN,4,3,6,2,1,28.285714285714285,29.5,23.0,22.5,369.85714285714283,377.875,324.85714285714283,392.25,8.0,3.0,10.0,13.0,-2.0,-10.0
0,9,2017,MIA,OAK,4,3,3,5,0,13.142857142857142,21.125,21.714285714285715,23.75,252.42857142857142,317.75,306.2857142857143,356.875,10.0,11.0,6.0,5.0,4.0,6.0
0,9,2017,GNB,DET,4,3,3,4,0,23.428571428571427,25.142857142857142,23.0,24.142857142857142,310.0,324.2857142857143,348.85714285714283,346.14285714285717,9.0,9.0,13.0,16.0,-4.0,-7.0
0,10,2017,ARI,SEA,4,4,5,3,0,17.375,23.625,25.125,18.625,337.5,378.625,349.5,322.5,13.0,9.0,9.0,14.0,4.0,-5.0
0,10,2017,CHI,GNB,3,5,4,4,0,16.75,22.625,21.375,23.875,287.625,310.125,312.0,357.375,15.0,9.0,11.0,14.0,4.0,-5.0
0,10,2017,WAS,MIN,4,4,6,2,0,22.125,22.375,24.25,16.875,343.0,358.5,336.875,282.125,14.0,8.0,12.0,10.0,2.0,-2.0
0,10,2017,JAX,LAC,5,3,3,5,1,25.75,18.75,14.625,19.0,367.375,332.75,281.25,337.0,9.0,8.0,16.0,9.0,-7.0,-1.0
0,10,2017,DET,CLE,4,4,0,8,1,25.75,14.875,23.25,25.25,335.875,301.25,341.75,313.5,10.0,21.0,16.0,9.0,-6.0,12.0
0,10,2017,TEN,CIN,5,3,3,5,1,22.625,16.125,24.125,19.75,317.75,269.75,330.875,309.125,11.0,15.0,12.0,6.0,-1.0,9.0
0,10,2017,BUF,NOR,5,3,6,2,0,21.75,27.625,18.625,19.375,303.75,392.5,344.625,326.625,6.0,9.0,17.0,12.0,-11.0,-3.0
0,10,2017,TAM,NYJ,2,6,4,5,1,19.75,21.22222222222222,24.75,23.0,354.25,310.44444444444446,389.0,355.3333333333333,13.0,14.0,12.0,16.0,1.0,-2.0
0,10,2017,IND,PIT,3,6,6,2,0,18.0,20.875,28.88888888888889,16.375,304.55555555555554,363.75,393.55555555555554,286.625,11.0,12.0,13.0,11.0,-2.0,1.0
0,10,2017,LAR,HOU,6,2,3,5,1,32.875,28.625,19.375,26.0,382.125,357.5,327.0,339.125,12.0,13.0,15.0,12.0,-3.0,1.0
0,10,2017,ATL,DAL,4,4,5,3,1,21.25,28.25,21.5,22.25,372.0,370.5,321.75,324.625,10.0,8.0,6.0,11.0,4.0,-3.0
0,10,2017,SFO,NYG,0,9,1,7,1,15.88888888888889,16.125,26.555555555555557,25.875,309.44444444444446,299.25,380.44444444444446,391.125,14.0,10.0,11.0,7.0,3.0,3.0
0,10,2017,DEN,NWE,3,5,6,2,0,18.75,27.0,24.75,22.375,327.25,411.125,280.75,417.0,19.0,5.0,7.0,9.0,12.0,-4.0
0,10,2017,CAR,MIA,6,3,4,4,1,18.666666666666668,14.5,17.666666666666668,22.375,313.1111111111111,270.25,274.1111111111111,315.375,16.0,11.0,8.0,8.0,8.0,3.0
0,11,2017,PIT,TEN,7,2,6,3,1,20.77777777777778,22.77777777777778,16.444444444444443,23.666666666666668,358.44444444444446,328.6666666666667,284.44444444444446,328.3333333333333,13.0,13.0,12.0,14.0,1.0,-1.0
0,11,2017,MIA,TAM,4,5,3,6,0,15.222222222222221,19.22222222222222,24.88888888888889,23.11111111111111,275.0,345.0,341.22222222222223,376.3333333333333,12.0,14.0,8.0,14.0,4.0,0.0
0,11,2017,CHI,DET,3,6,5,4,0,16.666666666666668,27.11111111111111,21.555555555555557,23.333333333333332,291.55555555555554,336.8888888888889,315.3333333333333,349.6666666666667,16.0,11.0,11.0,18.0,5.0,-7.0
0,11,2017,MIN,LAR,7,2,7,2,1,24.11111111111111,32.888888888888886,18.333333333333332,18.0,363.77777777777777,388.8888888888889,294.55555555555554,322.1111111111111,10.0,12.0,11.0,19.0,-1.0,-7.0
0,11,2017,GNB,BAL,5,4,4,5,0,22.666666666666668,21.11111111111111,23.0,19.0,313.6666666666667,286.55555555555554,353.55555555555554,310.55555555555554,9.0,14.0,15.0,18.0,-6.0,-4.0
0,11,2017,NYG,KAN,1,8,6,3,1,16.666666666666668,28.11111111111111,26.444444444444443,23.11111111111111,307.55555555555554,371.77777777777777,400.3333333333333,390.3333333333333,11.0,4.0,9.0,13.0,2.0,-9.0
0,11,2017,CLE,JAX,0,9,6,3,0,15.88888888888889,25.11111111111111,26.666666666666668,14.88888888888889,313.6666666666667,370.77777777777777,317.0,285.77777777777777,23.0,11.0,10.0,18.0,13.0,-7.0
0,11,2017,NOR,WAS,7,2,4,5,1,29.77777777777778,23.0,18.333333333333332,25.77777777777778,402.44444444444446,348.6666666666667,312.3333333333333,344.55555555555554,10.0,15.0,13.0,14.0,-3.0,1.0
0,11,2017,HOU,ARI,3,6,4,5,1,26.22222222222222,17.22222222222222,26.77777777777778,24.77777777777778,349.22222222222223,332.22222222222223,350.6666666666667,342.55555555555554,17.0,14.0,12.0,9.0,5.0,5.0
0,11,2017,LAC,BUF,3,6,5,4,1,18.555555555555557,20.444444444444443,19.11111111111111,21.77777777777778,331.55555555555554,292.0,343.77777777777777,359.8888888888889,10.0,7.0,11.0,18.0,-1.0,-11.0
0,11,2017,DEN,CIN,3,6,3,6,0,18.444444444444443,16.555555555555557,26.555555555555557,20.22222222222222,328.55555555555554,274.0,293.55555555555554,321.0,21.0,17.0,7.0,8.0,14.0,9.0
0,11,2017,OAK,NWE,4,5,7,2,0,21.77777777777778,28.555555555555557,23.77777777777778,21.666666666666668,324.55555555555554,409.44444444444446,361.1111111111111,408.3333333333333,13.0,5.0,6.0,11.0,7.0,-6.0
0,11,2017,DAL,PHI,5,4,8,1,0,25.88888888888889,31.444444444444443,22.77777777777778,19.88888888888889,355.22222222222223,377.0,325.8888888888889,315.8888888888889,10.0,10.0,12.0,16.0,-2.0,-6.0
0,11,2017,SEA,ATL,6,3,5,4,0,23.444444444444443,21.88888888888889,18.333333333333332,19.88888888888889,368.44444444444446,368.0,318.8888888888889,311.8888888888889,9.0,11.0,15.0,8.0,-6.0,3.0
0,12,2017,DET,MIN,6,4,8,2,0,27.1,24.1,23.4,17.2,338.4,372.5,354.5,290.5,12.0,10.0,19.0,12.0,-7.0,-2.0
0,12,2017,DAL,LAC,5,5,4,6,0,24.2,22.1,24.2,19.6,342.2,341.3,331.6,348.7,14.0,10.0,12.0,17.0,2.0,-7.0
0,12,2017,WAS,NYG,4,6,2,8,1,23.8,16.2,26.6,24.7,359.4,308.5,363.6,396.6,15.0,12.0,15.0,12.0,0.0,0.0
0,12,2017,IND,TEN,3,7,6,4,0,17.9,22.2,28.0,25.3,300.8,327.4,385.8,330.4,12.0,17.0,14.0,14.0,-2.0,3.0
0,12,2017,NWE,MIA,8,2,4,6,1,29.0,15.7,20.3,25.4,410.6,292.3,401.9,339.2,5.0,17.0,13.0,8.0,-8.0,9.0
0,12,2017,KAN,BUF,6,4,5,5,0,26.2,20.8,22.0,25.0,370.9,302.1,383.0,366.8,7.0,13.0,14.0,18.0,-7.0,-5.0
0,12,2017,PHI,CHI,9,1,3,7,1,32.0,17.4,18.8,22.1,377.6,302.2,306.8,319.0,10.0,17.0,20.0,12.0,-10.0,5.0
0,12,2017,ATL,TAM,6,4,4,6,1,23.1,20.3,21.0,22.8,359.1,342.6,316.7,383.5,12.0,14.0,10.0,19.0,2.0,-5.0
0,12,2017,NYJ,CAR,4,6,7,3,0,20.1,21.3,22.2,18.0,306.9,336.6,346.9,278.0,16.0,16.0,17.0,9.0,-1.0,7.0
0,12,2017,CIN,CLE,4,6,0,10,1,16.9,15.0,19.9,25.9,265.6,300.7,323.0,313.7,17.0,28.0,10.0,11.0,7.0,17.0
0,12,2017,SFO,SEA,1,9,6,4,0,17.4,24.2,26.0,19.9,325.9,367.6,379.8,314.9,16.0,11.0,12.0,16.0,4.0,-5.0
0,12,2017,LAR,NOR,7,3,8,2,1,30.3,30.2,18.6,19.6,375.4,415.7,335.0,326.7,13.0,11.0,19.0,13.0,-6.0,-2.0
0,12,2017,ARI,JAX,4,6,7,3,1,17.6,24.5,25.4,14.1,328.2,362.1,344.0,275.6,16.0,12.0,11.0,23.0,5.0,-11.0
0,12,2017,OAK,DEN,4,6,3,7,1,20.4,18.3,24.7,25.9,326.5,329.8,367.1,283.2,15.0,23.0,6.0,7.0,9.0,16.0
0,12,2017,PIT,GNB,8,2,5,5,1,22.7,20.4,16.5,23.0,357.5,308.8,287.6,340.1,13.0,14.0,16.0,16.0,-3.0,-2.0
0,12,2017,BAL,HOU,5,5,4,6,1,21.3,26.7,17.1,26.2,279.8,350.0,306.0,344.8,15.0,19.0,23.0,14.0,-8.0,5.0
0,13,2017,DAL,WAS,5,6,5,6,1,22.545454545454547,23.454545454545453,24.545454545454547,25.09090909090909,333.54545454545456,356.09090909090907,348.27272727272725,346.0,16.0,16.0,12.0,16.0,4.0,0.0
0,13,2017,JAX,IND,7,4,3,8,1,24.454545454545453,17.727272727272727,15.272727272727273,27.272727272727273,349.09090909090907,296.54545454545456,281.8181818181818,375.8181818181818,15.0,13.0,25.0,16.0,-10.0,-3.0
0,13,2017,TEN,HOU,7,4,4,7,1,22.0,25.727272727272727,24.454545454545453,25.90909090909091,322.72727272727275,345.72727272727275,323.45454545454544,340.1818181818182,19.0,22.0,15.0,14.0,4.0,8.0
0,13,2017,BUF,NWE,6,5,9,2,0,20.363636363636363,29.545454545454547,23.636363636363637,20.0,299.0,411.1818181818182,354.90909090909093,385.45454545454544,13.0,7.0,19.0,16.0,-6.0,-9.0
0,13,2017,NYJ,KAN,4,7,6,5,1,20.727272727272727,24.727272727272727,23.363636363636363,21.454545454545453,314.54545454545456,358.6363636363636,342.54545454545456,372.54545454545456,17.0,8.0,17.0,14.0,0.0,-6.0
0,13,2017,BAL,DET,6,5,6,5,1,21.454545454545453,26.727272727272727,17.0,24.0,281.09090909090907,333.90909090909093,305.72727272727275,359.3636363636364,15.0,14.0,26.0,19.0,-11.0,-5.0
0,13,2017,CHI,SFO,3,8,1,10,0,16.09090909090909,17.0,22.90909090909091,25.818181818181817,287.45454545454544,321.72727272727275,328.1818181818182,374.1818181818182,19.0,17.0,15.0,13.0,4.0,4.0
0,13,2017,MIA,DEN,4,7,3,8,1,15.818181818181818,17.90909090909091,26.272727272727273,25.454545454545453,285.8181818181818,319.45454545454544,346.27272727272725,289.09090909090907,20.0,24.0,10.0,8.0,10.0,16.0
0,13,2017,ATL,MIN,7,4,9,2,0,24.09090909090909,24.636363636363637,20.90909090909091,17.727272727272727,373.3636363636364,375.72727272727275,321.8181818181818,290.3636363636364,13.0,10.0,10.0,14.0,3.0,-4.0
0,13,2017,GNB,TAM,5,6,4,7,1,21.09090909090909,20.272727272727273,23.727272727272727,23.818181818181817,308.6363636363636,345.3636363636364,351.1818181818182,395.54545454545456,14.0,14.0,19.0,20.0,-5.0,-6.0
0,13,2017,LAC,CLE,5,6,0,11,1,22.636363636363637,15.090909090909092,18.363636363636363,26.272727272727273,357.09090909090907,310.1818181818182,339.45454545454544,318.0,10.0,28.0,19.0,11.0,-9.0,17.0
0,13,2017,OAK,NYG,5,6,2,9,1,20.454545454545453,15.636363636363637,23.727272727272727,24.272727272727273,328.45454545454544,295.90909090909093,353.3636363636364,389.90909090909093,16.0,13.0,7.0,13.0,9.0,0.0
0,13,2017,ARI,LAR,5,6,8,3,0,18.454545454545453,29.90909090909091,25.272727272727273,18.727272727272727,329.6363636363636,379.0,332.6363636363636,336.0,18.0,14.0,14.0,19.0,4.0,-5.0
0,13,2017,NOR,CAR,8,3,8,3,1,29.272727272727273,22.545454545454547,20.181818181818183,18.818181818181817,409.3636363636364,333.1818181818182,334.72727272727275,288.27272727272725,11.0,16.0,14.0,10.0,-3.0,6.0
0,13,2017,SEA,PHI,7,4,10,1,1,24.181818181818183,31.90909090909091,19.272727272727273,17.363636363636363,363.09090909090907,381.45454545454544,311.72727272727275,291.6363636363636,12.0,13.0,17.0,22.0,-5.0,-9.0
0,13,2017,CIN,PIT,5,6,9,2,0,18.09090909090909,23.454545454545453,19.545454545454547,17.545454545454547,274.27272727272725,367.0,330.45454545454544,289.3636363636364,17.0,16.0,10.0,16.0,7.0,0.0
0,14,2017,ATL,NOR,7,5,9,3,1,22.833333333333332,29.416666666666668,20.333333333333332,20.25,365.1666666666667,408.5833333333333,321.0,330.0833333333333,13.0,12.0,10.0,15.0,3.0,-3.0
0,14,2017,TAM,DET,4,8,6,6,0,20.25,26.166666666666668,24.0,25.666666666666668,349.5,337.0833333333333,385.5833333333333,360.25,15.0,17.0,21.0,19.0,-6.0,-2.0
0,14,2017,CLE,GNB,0,12,6,6,0,14.666666666666666,21.5,25.666666666666668,23.416666666666668,308.5833333333333,305.9166666666667,327.25,354.8333333333333,30.0,15.0,11.0,20.0,19.0,-5.0
0,14,2017,CIN,CHI,5,7,3,9,0,18.25,15.916666666666666,19.833333333333332,22.25,280.8333333333333,275.75,334.0833333333333,333.1666666666667,17.0,19.0,11.0,16.0,6.0,3.0
0,14,2017,CAR,MIN,8,4,10,2,1,22.416666666666668,23.75,19.833333333333332,17.0,328.6666666666667,370.4166666666667,297.5833333333333,289.0833333333333,17.0,10.0,11.0,14.0,6.0,-4.0
0,14,2017,NYG,DAL,2,10,6,6,0,15.75,23.833333333333332,24.25,23.666666666666668,293.3333333333333,328.6666666666667,390.8333333333333,342.5833333333333,15.0,16.0,14.0,16.0,1.0,0.0
0,14,2017,HOU,SFO,4,8,2,10,0,24.666666666666668,16.833333333333332,25.75,24.833333333333332,348.9166666666667,327.25,340.5,355.25,23.0,18.0,15.0,13.0,8.0,5.0
0,14,2017,BUF,IND,6,6,3,9,1,18.916666666666668,17.083333333333332,23.583333333333332,27.5,296.4166666666667,296.0,361.5833333333333,380.0,14.0,15.0,20.0,16.0,-6.0,-1.0
0,14,2017,KAN,OAK,6,6,6,6,1,25.25,20.75,22.833333333333332,23.166666666666668,368.25,334.5,382.1666666666667,346.0,8.0,17.0,14.0,9.0,-6.0,8.0
0,14,2017,DEN,NYJ,3,9,5,7,1,17.166666666666668,22.166666666666668,26.25,24.0,315.3333333333333,329.0,295.5833333333333,353.5,27.0,17.0,11.0,17.0,16.0,0.0
0,14,2017,LAC,WAS,6,6,5,7,1,22.333333333333332,22.666666666666668,17.666666666666668,26.166666666666668,363.0833333333333,349.75,335.4166666666667,340.0833333333333,10.0,20.0,21.0,16.0,-11.0,4.0
0,14,2017,ARI,TEN,5,7,8,4,1,18.25,22.166666666666668,25.833333333333332,23.5,327.5833333333333,324.5,330.1666666666667,328.5,20.0,20.0,15.0,16.0,5.0,4.0
0,14,2017,JAX,SEA,8,4,8,4,1,24.916666666666668,24.166666666666668,14.833333333333334,18.5,355.5,358.6666666666667,282.5,321.1666666666667,15.0,12.0,27.0,19.0,-12.0,-7.0
0,14,2017,LAR,PHI,9,3,10,2,0,30.083333333333332,30.083333333333332,18.5,17.916666666666668,372.6666666666667,385.0833333333333,333.4166666666667,293.1666666666667,15.0,15.0,21.0,22.0,-6.0,-7.0
0,14,2017,PIT,BAL,10,2,7,5,1,23.416666666666668,23.333333333333332,17.75,17.25,367.5833333333333,288.5,294.6666666666667,311.25,17.0,15.0,16.0,29.0,1.0,-14.0
0,14,2017,MIA,NWE,5,7,10,2,1,17.416666666666668,29.0,24.833333333333332,18.583333333333332,292.5833333333333,413.1666666666667,339.9166666666667,375.6666666666667,23.0,8.0,13.0,17.0,10.0,-9.0
0,15,2017,IND,DEN,3,10,4,9,0,16.307692307692307,17.615384615384617,26.384615384615383,24.23076923076923,290.6923076923077,312.0769230769231,375.3076923076923,280.53846153846155,15.0,27.0,18.0,13.0,-3.0,14.0
0,15,2017,DET,CHI,7,6,4,9,1,26.0,17.23076923076923,25.307692307692307,21.076923076923077,344.53846153846155,291.61538461538464,363.3076923076923,325.53846153846155,20.0,19.0,24.0,18.0,-4.0,1.0
0,15,2017,KAN,LAC,7,6,7,6,1,25.307692307692307,22.923076923076923,22.23076923076923,17.307692307692307,371.3076923076923,372.6923076923077,373.38461538461536,325.0769230769231,9.0,11.0,17.0,22.0,-8.0,-11.0
0,15,2017,JAX,HOU,9,4,4,9,1,25.307692307692307,24.0,15.538461538461538,25.76923076923077,360.7692307692308,346.0,291.61538461538464,346.3076923076923,16.0,24.0,30.0,16.0,-14.0,8.0
0,15,2017,BUF,MIA,7,6,6,7,1,18.46153846153846,18.153846153846153,22.307692307692307,24.46153846153846,298.15384615384613,297.9230769230769,351.2307692307692,332.84615384615387,16.0,23.0,20.0,15.0,-4.0,8.0
0,15,2017,NOR,NYJ,9,4,5,8,1,28.46153846153846,20.46153846153846,20.23076923076923,23.923076923076923,400.6923076923077,311.38461538461536,331.0769230769231,347.3076923076923,13.0,19.0,18.0,17.0,-5.0,2.0
0,15,2017,CLE,BAL,0,13,7,6,0,15.153846153846153,24.46153846153846,25.76923076923077,18.923076923076923,311.38461538461536,298.0769230769231,328.3076923076923,329.2307692307692,32.0,16.0,11.0,29.0,21.0,-13.0
0,15,2017,MIN,CIN,10,3,5,8,1,23.76923076923077,17.384615384615383,18.076923076923077,20.846153846153847,369.3076923076923,277.2307692307692,293.38461538461536,345.46153846153845,13.0,19.0,15.0,11.0,-2.0,8.0
0,15,2017,NYG,PHI,2,11,11,2,0,15.307692307692308,31.076923076923077,24.692307692307693,19.23076923076923,296.15384615384613,390.46153846153845,395.6923076923077,294.2307692307692,17.0,16.0,14.0,24.0,3.0,-8.0
0,15,2017,CAR,GNB,9,4,7,6,1,23.076923076923077,21.923076923076923,20.153846153846153,23.23076923076923,329.9230769230769,308.61538461538464,302.0769230769231,354.0769230769231,18.0,15.0,14.0,22.0,4.0,-7.0
0,15,2017,WAS,ARI,5,8,6,7,1,21.923076923076923,17.76923076923077,26.46153846153846,24.384615384615383,338.3076923076923,322.46153846153845,351.46153846153845,320.46153846153845,21.0,20.0,17.0,17.0,4.0,3.0
0,15,2017,SEA,LAR,8,5,9,4,0,24.153846153846153,30.46153846153846,19.384615384615383,20.384615384615383,361.9230769230769,367.61538461538464,329.0769230769231,342.7692307692308,15.0,17.0,20.0,22.0,-5.0,-5.0
0,15,2017,SFO,TEN,3,10,8,5,1,17.53846153846154,21.0,24.153846153846153,22.615384615384617,334.0769230769231,315.2307692307692,351.84615384615387,323.3076923076923,19.0,22.0,14.0,16.0,5.0,6.0
0,15,2017,PIT,NWE,11,2,10,3,0,24.615384615384617,28.307692307692307,19.307692307692307,19.23076923076923,381.2307692307692,400.46153846153845,303.7692307692308,374.61538461538464,17.0,10.0,17.0,17.0,0.0,-7.0
0,15,2017,OAK,DAL,6,7,7,6,0,20.307692307692307,24.307692307692307,23.384615384615383,22.615384615384617,329.38461538461536,338.3076923076923,350.7692307692308,341.61538461538464,20.0,16.0,10.0,18.0,10.0,-2.0
0,15,2017,TAM,ATL,4,9,8,5,0,20.307692307692307,22.615384615384617,24.0,20.076923076923077,353.38461538461536,363.46153846153845,389.3076923076923,319.84615384615387,20.0,16.0,24.0,11.0,-4.0,5.0
0,16,2017,BAL,IND,8,6,3,11,1,24.642857142857142,16.071428571428573,18.285714285714285,26.285714285714285,303.64285714285717,286.2142857142857,324.7142857142857,381.5,16.0,15.0,33.0,19.0,-17.0,-4.0
0,16,2017,GNB,MIN,7,7,11,3,0,22.071428571428573,24.5,23.785714285714285,17.285714285714285,314.0,367.64285714285717,356.42857142857144,283.92857142857144,19.0,14.0,22.0,17.0,-3.0,-3.0
0,16,2017,TEN,LAR,8,6,10,4,0,21.142857142857142,31.285714285714285,22.785714285714285,19.428571428571427,316.14285714285717,366.5,329.7857142857143,328.92857142857144,23.0,18.0,16.0,24.0,7.0,-6.0
0,16,2017,WAS,DEN,6,8,5,9,1,21.785714285714285,18.142857142857142,25.642857142857142,23.428571428571427,329.7142857142857,322.7857142857143,346.7857142857143,276.7857142857143,22.0,28.0,19.0,13.0,3.0,15.0
0,16,2017,NYJ,LAC,5,9,7,7,0,20.357142857142858,22.214285714285715,24.428571428571427,18.214285714285715,310.14285714285717,368.0,351.92857142857144,330.2142857142857,21.0,15.0,20.0,22.0,1.0,-7.0
0,16,2017,NWE,BUF,11,3,8,6,1,28.214285714285715,18.857142857142858,19.571428571428573,21.857142857142858,397.57142857142856,300.2857142857143,377.35714285714283,351.07142857142856,11.0,16.0,18.0,23.0,-7.0,-7.0
0,16,2017,KAN,MIA,8,6,6,8,1,25.642857142857142,18.0,21.571428571428573,24.428571428571427,373.14285714285717,301.57142857142856,368.64285714285717,332.5,9.0,26.0,21.0,15.0,-12.0,11.0
0,16,2017,CIN,DET,5,9,8,6,1,16.642857142857142,25.571428571428573,21.785714285714285,24.214285714285715,268.92857142857144,340.85714285714283,345.5,362.2857142857143,21.0,21.0,12.0,27.0,9.0,-6.0
0,16,2017,CHI,CLE,4,10,0,14,1,16.714285714285715,14.785714285714286,21.0,25.857142857142858,295.7142857142857,308.14285714285717,323.2142857142857,331.7142857142857,22.0,36.0,19.0,11.0,3.0,25.0
0,16,2017,CAR,TAM,10,4,4,10,1,23.642857142857142,20.357142857142858,20.428571428571427,24.0,334.0,354.7857142857143,307.92857142857144,390.7857142857143,18.0,21.0,18.0,24.0,0.0,-3.0
0,16,2017,NOR,ATL,10,4,9,5,1,28.642857142857142,22.714285714285715,20.142857142857142,20.142857142857142,401.5,366.7857142857143,328.42857142857144,323.64285714285717,16.0,16.0,20.0,12.0,-4.0,4.0
